article,has_lesson_term,has_effect_term,n_matching_sentences,sample_sentences
2014/55-pg17.3_003.txt,1,1,0,
2014/55-pg17.3_004.txt,1,1,0,
2014/55-pg17.3_005.txt,1,1,0,
2014/55-pg17.3_006.txt,0,1,0,
2014/55-pg17.3_007.txt,0,1,1,国际金融危机清楚地表明，不了解风险，各自应对，会给全球带来灾难性后果
2014/55-pg17.3_008.txt,0,1,0,
2014/55-pg17.3_009.txt,0,1,0,
2014/55-pg17.3_010.txt,1,0,0,
2014/55-pg17.3_011.txt,0,1,2,"人民视觉 
 

 本报驻比利时记者 刘 歌 本报驻英国记者 黄培昭 核心阅读 

 据英国广播公司的最新报道，国际金融危机引发经济衰退5年多来，欧洲许多国家的贫困人口大幅增加 || 伦敦威斯敏斯特大学经济和社会教授普林斯在接受本报记者采访时说，受金融危机影响，英国的贫困现象在过去几年间比较明显，在欧盟成员国比较突出，好在眼下英国走出金融和经济危机阴影的步伐较快"
2014/55-pg17.3_012.txt,0,1,0,
2014/55-pg17.3_013.txt,1,1,3,这是自2008年金融危机以来华尔街与美国金融监管层之间博弈的阶段性结果，标志着美国金融业将迎来更为严格的监管时期 || 国际金融危机后，美国开始反思混业经营体制弊端，于2010年通过《多德—弗兰克华尔街改革和消费者保护法》（简称《多德—弗兰克法案》）
2014/55-pg17.3_014.txt,1,1,0,
2014/55-pg17.3_016.txt,0,1,0,
2014/55-pg17.3_017.txt,1,0,0,
2014/55-pg17.3_018.txt,0,1,2,四年前，金融危机对传统工业大省影响深重 || 河南省从2008年开始部署产业集聚区规划建设，短短几年时间，不仅在应对国际金融危机冲击中发挥了关键性作用，也日益成为河南实现转型发展的新载体和突破口
2014/55-pg17.3_019.txt,0,1,0,
2014/56-pg18.1_001.txt,0,1,1,在国际金融危机中，新兴市场国家受直接冲击较小，却与发达国家一起实施了大规模刺激政策，其结果自然是率先复苏和高速增长
2014/56-pg18.1_002.txt,0,1,0,
2014/56-pg18.1_003.txt,0,1,1,近几年来，受国际金融危机影响，巴西其他产业进入缓慢恢复增长期，但农业一枝独秀，为巴西平稳应对危机做出了贡献
2014/56-pg18.1_004.txt,0,1,0,
2014/56-pg18.1_005.txt,1,1,0,
2014/56-pg18.1_006.txt,1,1,10,"危机反思、道路自信与中国梦
作者：权衡
时间：2014-01-14

上海市中国特色社会主义理论体系研究中心 

 2013年以来，受国际金融危机和欧洲主权债务危机的持续影响，世界经济继续低迷，全球生产和贸易增长处于近年来的低谷，直到目前复苏和增长仍然处于十分脆弱且不平衡、不稳定的状态 || 对此，我们有必要重新思考和判断国际金融危机，特别是结合西方新自由主义分析国际金融危机发生的原因、实质和后果"
2014/56-pg18.1_007.txt,0,1,0,
2014/56-pg18.1_008.txt,0,1,0,
2014/56-pg18.1_009.txt,0,1,1,从世界看，席卷全球的国际金融危机阴霾未散，新一轮科技革命、产业革命呼之欲出，发达国家力图通过主导国际经贸规则制定主导新一轮经济全球化，抑制新兴市场国家的影响力和发展势头
2014/56-pg18.1_010.txt,0,1,1,"当今世界，大国关系出现重大调整，发展中国家群体性崛起，国际金融危机催生结构性变革，地区动荡混乱复杂，气候变化等全球性问题更加突出…… 

 面对变幻的国际风云，中国领导人以高远的战略眼光、务实的合作举措，统筹国内国际两个大局，开创了中国外交新局面，中国国际地位进一步提升，影响力进一步增强"
2014/56-pg18.1_011.txt,0,1,1,"当今世界，大国关系出现重大调整，发展中国家群体性崛起，国际金融危机催生结构性变革，地区动荡混乱复杂，气候变化等全球性问题更加突出…… 

 面对变幻的国际风云，中国领导人以高远的战略眼光、务实的合作举措，统筹国内国际两个大局，开创了中国外交新局面，中国国际地位进一步提升，影响力进一步增强"
2014/56-pg18.1_012.txt,0,1,0,
2014/56-pg18.1_013.txt,0,1,0,
2014/56-pg18.1_014.txt,0,1,0,
2014/56-pg18.1_015.txt,0,1,0,
2014/56-pg18.1_016.txt,1,1,0,
2014/56-pg18.1_017.txt,1,1,1,比如广东东莞有上千家制造业企业，经历国际金融危机冲击，转型升级成为企业的自主选择也是当地政府的迫切愿望
2014/57-pg18.2_001.txt,1,1,1,另一方面，国际金融危机导致美欧发达经济体企业资金链紧张，企业市场价值大幅缩水，为中国企业通过低成本并购获取先进技术、研发能力、国际品牌和国际销售渠道提供了难得战略机遇
2014/57-pg18.2_002.txt,0,1,1,"监管缺位是骗取出口退税频发的重要原因 

 2008年以来，为应对国际金融危机对外贸的冲击，我国连续多次大范围提高出口退税率，并陆续实施了海关无纸化通关试点等便利企业出口的措施"
2014/57-pg18.2_003.txt,1,1,0,
2014/57-pg18.2_004.txt,0,1,1,2008年，受国际金融危机冲击，拉脱维亚陷入严重的经济衰退，2009年国内生产总值增长率一度达到负17%
2014/57-pg18.2_005.txt,1,0,0,
2014/57-pg18.2_006.txt,1,1,0,
2014/57-pg18.2_007.txt,1,1,0,
2014/57-pg18.2_008.txt,0,1,0,
2014/57-pg18.2_009.txt,0,1,1,美国一向以“新自由主义”市场经济和民主政治傲视天下，但2008年肇始于美国的国际金融危机和2013年美国政府因政治极化而部分关门，让许多崇拜“美国模式”的国家清醒起来，在世界范围内引发对美国的“信任海啸”
2014/57-pg18.2_010.txt,0,1,1,美国一向以“新自由主义”市场经济和民主政治傲视天下，但2008年肇始于美国的国际金融危机和2013年美国政府因政治极化而部分关门，让许多崇拜“美国模式”的国家清醒起来，在世界范围内引发对美国的“信任海啸”
2014/57-pg18.2_011.txt,0,1,0,
2014/57-pg18.2_012.txt,0,1,1,"” 

 南非大学政治学教授德克在接受本报记者采访时表示，与前几年自然灾害和国际金融危机造成难民数量激增的情况相比，马里、中非共和国、刚果（金）、苏丹、南苏丹、索马里等国战乱和冲突加剧是导致今年难民人数激增的主要原因"
2014/57-pg18.2_013.txt,0,1,1,"“重新挂钩”与“新的脱钩”（国际论坛）
作者：迈克尔·斯宾塞;吴成良
时间：2013-12-24

迈克尔·斯宾塞 美国经济更加依赖外需，新兴经济体一定程度上减少了对发达国家需求的依赖 

 国际金融危机影响深远"
2014/57-pg18.2_014.txt,0,1,0,
2014/57-pg18.2_015.txt,1,1,0,
2014/57-pg18.2_016.txt,1,1,0,
2014/57-pg18.2_017.txt,0,1,2,"美国—— 仿佛从未受到金融危机影响 

 圣诞节前夕，纽约的商场热闹非凡 || 米歇尔说，“在纽约仿佛从未感觉到购物激情受金融危机影响"
2015/05-pg2.3_001.txt,0,1,0,
2015/05-pg2.3_002.txt,1,1,1,直到今天，中国仍然秉持和平合作的地区政策，但出现多种作用力在冲击东亚合作进程：地区争议问题突出带来干扰，美国“重返亚太”强调安全议题增加复杂因素，国际金融危机影响着区域发展
2015/05-pg2.3_003.txt,1,1,3,"努力增强金融市场稳定性（势所必然）
当今世界经济发展趋势及其应对（之九）新兴市场经济体仍面临较大外部金融冲击
作者：姚淑梅
时间：2015-10-25

近几年来，国际金融市场持续动荡，一些重大事件如2008年美国次贷危机引发国际金融危机、2012年欧债危机升级、2013年美联储释放退出量化宽松信号、2014年美联储加息预期升温和大宗商品价格暴跌等，均引发新兴市场经济体货币大幅贬值 || 尽管汇率大幅波动对经济增长和金融稳定带来较大冲击，但迄今尚未有新兴市场经济体发生系统性金融危机"
2015/05-pg2.3_004.txt,0,1,0,
2015/05-pg2.3_005.txt,0,1,1,"全球股市波动对我国经济影响有限（审时度势）
当今世界经济发展趋势及其应对（之九）发达国家股市上涨缺乏实体经济基础
作者：殷剑峰
时间：2015-10-25

2008年国际金融危机以来，全球资本市场中出现了一个迥异于1929年大萧条的现象：大牛市"
2015/05-pg2.3_006.txt,1,1,1,在接连遭受国际金融危机和欧债危机等影响之后，欧洲经济总体上前景企稳
2015/05-pg2.3_007.txt,0,1,0,
2015/05-pg2.3_008.txt,1,1,0,
2015/05-pg2.3_009.txt,0,1,0,
2015/05-pg2.3_010.txt,0,1,0,
2015/05-pg2.3_011.txt,1,1,1,受全球市场需求低迷、发达国家“再工业化”、贸易保护主义抬头等因素叠加影响，国际贸易呈现金融危机以来的低速增长态势，我国外贸增速放缓，但仍然高于全球平均水平
2015/05-pg2.3_012.txt,1,1,0,
2015/05-pg2.3_014.txt,0,1,0,
2015/05-pg2.3_016.txt,0,1,0,
2015/05-pg2.3_017.txt,1,0,0,
2015/06-pg2.4_001.txt,1,1,0,
2015/06-pg2.4_005.txt,0,1,2,1998—2007年，我国国内生产总值同比增速由7.8%提高至14.2%，而同期电力消费增速总体上呈现上升的态势；2008年，受国际金融危机冲击，我国经济增速大幅回落，用电量增长也明显回落；在大规模刺激政策的作用下，2009—2010年我国经济增速回升，用电量增长加快；2011—2015年，随着经济增速的回调，用电量增长呈现放缓态势 || 2009年受国际金融危机的冲击，铁路货运量增速下滑至0.9%，弹性系数仅为0.1；2010—2011年，经济快速回升的同时铁路货运量也较快增长；2012年以来，随着经济增速回落，铁路货运量增长明显放缓，甚至下降
2015/06-pg2.4_007.txt,0,1,1,特别是党的十八大以来，面对国际金融危机的深层次影响和国内发展条件的深刻变化，在以习近平同志为总书记的党中央坚强领导下，全国人民万众一心、克难攻坚、砥砺前行，全面建成小康社会迈出坚实步伐、全面深化改革实现良好开局、全面依法治国开启新征程、全面从严治党取得新进展，经济建设、政治建设、文化建设、社会建设、生态文明建设阔步迈进，取得的成绩来之不易，人民满意、社会认同、世界瞩目
2015/06-pg2.4_008.txt,1,1,2,"与此同时，中国经济增速放缓，很大程度上也受到了金融危机以来世界经济深度调整的巨大冲击 || 四、中国经济结构调整将为世界经济重返健康增长轨道作出更大贡献 

 国际金融危机后，世界各国深刻反思以往的经济增长模式，结构调整已成为全球性趋势"
2015/07-pg3.1_001.txt,1,1,1,谋求开放创新、包容互惠的发展前景，具有世界视野的发展观是从2008年国际经济金融危机总结出的经验，也是从富者愈富、穷者愈穷的不可持续发展中得出的结论
2015/07-pg3.1_002.txt,1,1,1,2008年爆发的国际经济金融危机告诉我们，放任资本逐利，其结果将是引发新一轮危机
2015/07-pg3.1_003.txt,1,1,1,国际金融危机阴影袭来，中美共同决定在二十国集团平台上共同推动全球经济治理；伊朗核问题谈判僵局中，中美同有关各方协同努力，推动最终达成全面协议；应对全球气候变暖，中美两国发表联合声明向世界作出承诺，展现大国担当……“跨越太平洋的合作”的重大成果，有力地展现了中美关系发展的蓬勃生机和巨大潜力，也有力地说明了中美关系的全球影响力
2015/07-pg3.1_004.txt,1,1,0,
2015/07-pg3.1_005.txt,1,0,0,
2015/07-pg3.1_006.txt,1,1,1,回首过去，我们经历了全球经济持续增长，也承受了国际金融危机严重冲击
2015/07-pg3.1_008.txt,1,0,0,
2015/07-pg3.1_009.txt,1,1,0,
2015/07-pg3.1_010.txt,1,1,1,我们携手应对国际金融危机影响，为推动世界经济复苏作出共同努力
2015/07-pg3.1_011.txt,1,0,0,
2015/07-pg3.1_012.txt,1,1,0,
2015/07-pg3.1_013.txt,1,1,1,国际金融危机以来，全球产业结构、增长动力、治理格局处于深度调整之中，给各国经济发展都带来深远影响
2015/07-pg3.1_014.txt,1,1,0,
2015/07-pg3.1_015.txt,0,1,0,
2015/08-pg3.2_001.txt,1,1,1,国际金融危机的深层次影响还未消除，贫困等全球性问题仍未解决，地区热点此起彼伏，恐怖主义、网络安全等非传统安全威胁上升，维护世界和平、促进共同发展依然有很长路要走
2015/08-pg3.2_003.txt,1,1,0,
2015/08-pg3.2_004.txt,1,1,0,
2015/08-pg3.2_005.txt,1,0,0,
2015/08-pg3.2_006.txt,1,0,0,
2015/08-pg3.2_007.txt,1,1,0,
2015/08-pg3.2_008.txt,0,1,0,
2015/08-pg3.2_009.txt,0,1,0,
2015/08-pg3.2_010.txt,0,1,0,
2015/08-pg3.2_011.txt,1,1,0,
2015/08-pg3.2_012.txt,0,1,3,"各国已采取对冲措施，引发全球性金融危机的可能性不大 

 作为世界头号经济体，美国货币政策如果出现方向性调整，势必会对世界经济产生重要影响 || 不少人心生疑虑：美国加息是否会引发像1998年和2008年那样的金融危机"
2015/08-pg3.2_013.txt,0,1,0,
2015/08-pg3.2_014.txt,1,1,1,在国际金融危机的持续影响下，一些国家开始减少对绿色部门的财政支持
2015/08-pg3.2_015.txt,1,1,0,
2015/09-pg3.3_001.txt,0,1,0,
2015/09-pg3.3_002.txt,0,1,0,
2015/09-pg3.3_003.txt,0,1,0,
2015/09-pg3.3_004.txt,1,1,0,
2015/09-pg3.3_005.txt,0,1,1,国际金融危机之后，受发达国家量化宽松政策的影响，国际金融市场整体处于低利率环境中，一些投资者为追逐较高的收益率，纷纷将资金投向比普通债券违约风险更大的垃圾债，从而催生了垃圾债市场的繁荣
2015/09-pg3.3_006.txt,0,1,0,
2015/09-pg3.3_008.txt,0,1,0,
2015/09-pg3.3_009.txt,0,1,0,
2015/09-pg3.3_010.txt,0,1,1,王一鸣：2008年后，中国经济受国际金融危机冲击出现较大起伏，到2010年一季度经济增长回到一个新的高点
2015/09-pg3.3_011.txt,0,1,0,
2015/09-pg3.3_012.txt,0,1,0,
2015/09-pg3.3_013.txt,1,1,0,
2015/09-pg3.3_014.txt,0,1,0,
2015/09-pg3.3_015.txt,1,1,0,
2015/09-pg3.3_017.txt,0,1,0,
2015/09-pg3.3_018.txt,0,1,0,
2015/09-pg3.3_020.txt,0,1,0,
2015/10-pg4.1_001.txt,0,1,1,"板块化：世界经济新格局（大家手笔）
当今世界经济发展趋势及其应对（之七） 世界经济发展分化、竞争升级
作者：李稻葵
时间：2015-08-23

李稻葵 

 国际金融危机爆发以来，受各国经济体制和政策以及自然禀赋、发展阶段等因素影响，世界经济呈现板块化新格局"
2015/10-pg4.1_002.txt,0,1,0,
2015/10-pg4.1_006.txt,1,0,0,
2015/10-pg4.1_007.txt,0,1,0,
2015/10-pg4.1_008.txt,1,0,0,
2015/10-pg4.1_009.txt,1,1,0,
2015/10-pg4.1_010.txt,0,1,1,2008年下半年，面对国际金融危机的冲击带来的经济增速下行压力，省委旗帜鲜明地提出：环境保护的“硬杠杠”不能宽，节能减排的“紧箍咒”不能松
2015/10-pg4.1_011.txt,1,1,1,前些年国际金融危机，我国的一些著名企业家、经济学家去美国考察，在美国的政府部门和机构都感觉到这场金融危机所带来的悲观气氛，但是到了硅谷这个创新活跃的地方，他们看到投资者、创新家们依然在忙碌，依然热衷于创新、创业，忙于把新构想、新技术、新事物变成现实，金融危机对这些创新、创业似乎没有太大的影响，这大概就是市场的活力、力量，也是美国经济能够走出危机的重要基础
2015/10-pg4.1_012.txt,1,1,0,
2015/10-pg4.1_013.txt,0,1,0,
2015/10-pg4.1_014.txt,1,1,2,这里选择苏东剧变与2008年国际金融危机这两个重大历史事件，透视当代西方左翼学者在资本主义终结论问题上的主要观点，以期为我们深化对当代资本主义的认识提供借鉴 || 这次金融危机不仅加速中产阶级的衰落、扩大社会贫富分化，而且引发西方社会对资本主义“主权在民”理念的普遍质疑
2015/10-pg4.1_015.txt,1,1,0,
2015/11-pg4.2_001.txt,1,1,0,
2015/11-pg4.2_003.txt,1,0,0,
2015/11-pg4.2_005.txt,0,1,0,
2015/11-pg4.2_006.txt,0,1,1,我国经济增速在2007年达到14.2%的高峰后，在应对国际金融危机严重冲击中，2010年经济增速略有上升（10.4%），但总的看，到2015年已连续8年处于下行调整过程（2015年增速按年初经济增长预期目标7%计）
2015/11-pg4.2_007.txt,0,1,0,
2015/11-pg4.2_009.txt,1,0,0,
2015/11-pg4.2_011.txt,1,1,1,如此背景下，热情的投资者们还是应当时时回味一下国际金融危机的教训，多一些警醒
2015/11-pg4.2_012.txt,0,1,0,
2015/11-pg4.2_013.txt,1,1,0,
2015/11-pg4.2_014.txt,1,1,0,
2015/11-pg4.2_015.txt,1,1,0,
2015/12-pg4.3_001.txt,1,0,0,
2015/12-pg4.3_002.txt,0,1,0,
2015/12-pg4.3_003.txt,0,1,0,
2015/12-pg4.3_004.txt,0,1,1,2008年国际金融危机的爆发，就是长期放纵金融资本，不对其依法进行规范和管理的后果
2015/12-pg4.3_005.txt,0,1,0,
2015/12-pg4.3_006.txt,0,1,0,
2015/12-pg4.3_007.txt,0,1,0,
2015/12-pg4.3_010.txt,1,1,1,该调整的一个重要原因就是发达国家仍难以摆脱金融危机遗留影响的同时，新兴市场国家出现了增速放缓迹象
2015/12-pg4.3_011.txt,0,1,1,她告诉记者，2008年以前，该省超过80%的木材出口到美国，受国际金融危机影响，该省许多木材厂关停，是中国的需求才让一批木材厂起死回生
2015/12-pg4.3_012.txt,0,1,0,
2015/12-pg4.3_013.txt,0,1,1,"国际竞争呈现新特征（刷新见解）
竞争趋于激烈 形态发生变化
作者：郭云涛
时间：2015-07-13

郭云涛 

 当前，国际金融危机深层次影响持续显现，国际形势继续发生深刻复杂变化，对国际竞争产生重要影响"
2015/12-pg4.3_014.txt,0,1,1,2008年美国次贷危机蔓延导致国际金融危机爆发后，国际经济金融形势更加复杂多变
2015/12-pg4.3_015.txt,0,1,0,
2015/12-pg4.3_016.txt,0,1,0,
2015/12-pg4.3_019.txt,1,0,0,
2015/12-pg4.3_020.txt,1,0,0,
2015/13-pg5.1_001.txt,0,1,0,
2015/13-pg5.1_002.txt,1,1,0,
2015/13-pg5.1_003.txt,1,0,0,
2015/13-pg5.1_005.txt,1,0,0,
2015/13-pg5.1_006.txt,0,1,0,
2015/13-pg5.1_007.txt,1,0,1,近年来，世界各国都在从国际金融危机中汲取教训，大刀阔斧推进结构性改革
2015/13-pg5.1_008.txt,1,0,1,从国际金融危机中汲取教训，大刀阔斧推进结构性改革，消除体制机制障碍，不仅有利于激发民众的积极性和创造力，也有利于公平分配，促进包容性增长，是应对世界经济下行挑战的必由之路
2015/13-pg5.1_009.txt,1,0,1,从国际金融危机中汲取教训，大刀阔斧推进结构性改革，消除体制机制障碍，不仅有利于激发民众的积极性和创造力，也有利于公平分配，促进包容性增长，是应对世界经济下行挑战的必由之路
2015/13-pg5.1_010.txt,1,1,1,即使遭受1997年亚洲金融危机和2008年国际金融危机两次冲击，中国经济仍保持稳健快速增长，跃升为世界第二大经济体，成功走出一条举世瞩目的中国道路
2015/13-pg5.1_011.txt,1,1,1,西方政治管理体系有太多的“无能为力”，比如2008年国际金融危机就是因为政府对金融市场失控，政府的非制度化导致了重大危机
2015/13-pg5.1_012.txt,1,1,0,
2015/13-pg5.1_013.txt,1,1,0,
2015/13-pg5.1_014.txt,1,0,0,
2015/13-pg5.1_015.txt,1,0,0,
2015/14-pg5.2_001.txt,1,0,0,
2015/14-pg5.2_002.txt,1,1,0,
2015/14-pg5.2_003.txt,1,0,0,
2015/14-pg5.2_006.txt,1,1,1,《宣言》指出，当今世界正经历着复杂变化和深刻调整，本届峰会探讨了国际金融危机对全球经济的影响，对治理全球性问题和危机的措施进行了反思，对其效果进行了分析，这将对化解和预防金融危机、促进全球经济发展具有重要作用
2015/14-pg5.2_007.txt,1,1,0,
2015/14-pg5.2_008.txt,1,1,1,一方面，国际金融危机以后，发达国家开始反思“制造业空心化”，纷纷推进“再工业化”战略，并以制造业信息化和制造业服务化为核心，制定各类制造业发展战略和规划
2015/14-pg5.2_009.txt,1,1,0,
2015/14-pg5.2_010.txt,1,1,0,
2015/14-pg5.2_011.txt,0,1,1,在2015全球软件和信息服务高峰论坛暨企业家峰会上，商务部原部长助理黄海介绍，近些年来受国际金融危机的影响，世界经济增长乏力，但是作为国际软件和信息服务的重要内容，我国服务外包市场依旧保持持续增长，产业规模扩大，承接国外外包执行额由2008年46.9亿美元增长到2014年的559.2亿美元，国际市场份额由7.7%跃升到目前将近30%，成为全球第二大接包国
2015/14-pg5.2_012.txt,0,1,0,
2015/14-pg5.2_014.txt,0,1,0,
2015/15-pg5.3_001.txt,0,1,0,
2015/15-pg5.3_002.txt,1,0,0,
2015/15-pg5.3_003.txt,1,1,1,我们成功应对了苏联解体、东欧剧变的国际格局变化，始终沿着社会主义道路奋勇向前；有效应对了1997年亚洲金融危机，保持了经济社会快速发展；有效应对了2003年非典疫情、2008年汶川特大地震、2010年玉树强烈地震等重大灾难，夺取了抗灾救灾和灾后重建的胜利；有效应对了2008年以来国际金融危机的冲击，继续保持经济社会平稳快速发展的良好态势；等等
2015/15-pg5.3_004.txt,1,1,1,我们成功应对了1997年亚洲金融危机和2008年国际金融危机的冲击，实现了经济稳定、持续、健康发展
2015/15-pg5.3_005.txt,0,1,1,受国际金融危机影响，全球经济缓慢复苏、发展分化，国际投资贸易格局和多边投资贸易规则正酝酿深刻调整
2015/15-pg5.3_007.txt,1,1,0,
2015/15-pg5.3_008.txt,0,1,0,
2015/15-pg5.3_009.txt,0,1,2,比如，1998—2007年，我国国内生产总值同比增速由7.8%提高至14.2%，而同期工业用电量增速、铁路货运量增速总体上呈现持续上升的态势；2008—2009年，受国际金融危机冲击，我国经济增速大幅回落，工业用电量和铁路货运量增速明显下降；2009年后，随着我国经济增速的回升，工业用电量、铁路货运量加快增长；2011年以来，随着经济增速下行，工业用电量和铁路货运量增长又加速回落（见图4） || 近几年来，受国际金融危机冲击，在市场倒逼机制影响下，企业积极推进技术进步和生产要素替代的压力前所未有，促进了能源利用效率的提高和能源消费结构的改善
2015/15-pg5.3_010.txt,0,1,0,
2015/15-pg5.3_012.txt,0,1,0,
2015/15-pg5.3_013.txt,0,1,0,
2015/15-pg5.3_014.txt,0,1,1,新加坡华侨银行经济学家谢栋铭对本报记者表示，国际金融危机后，不少欧美企业受到冲击撤出发展中经济体，为发展中经济体之间互相投资提供了机会
2015/15-pg5.3_015.txt,0,1,0,
2015/15-pg5.3_016.txt,1,1,0,
2015/15-pg5.3_017.txt,0,1,1,2008年，受国际金融危机影响，我国有2000多万农民工“返乡”
2015/15-pg5.3_018.txt,0,1,1,首先它会导致资产价格泡沫积累，最终使得市场估值上升至实体经济无法支撑的水平，而资产价格泡沫的破灭通常会导致旷日持久的金融危机与经济危机
2015/15-pg5.3_019.txt,1,1,1,比如，社会主义国家共产党、左翼政党以国际金融危机为契机，对以往社会主义模式进行研究和反思，主张独立自主探索发展社会主义的道路
2015/16-pg5.4_001.txt,1,1,2,当前，世界经济复苏进程曲折艰难，国际金融危机的影响并未消散，主要经济体走势分化，不论是发达经济体，还是发展中国家，普遍面临经济下行压力 || 实践证明，各国要彻底摆脱国际金融危机影响，协力推动经济增长，离不开自由贸易
2015/16-pg5.4_002.txt,0,1,1,2008年国际金融危机再次证明，没有坚实的制造业支撑，必将导致经济体的不断虚化和弱化
2015/17-pg6.1_001.txt,0,1,0,
2015/17-pg6.1_002.txt,1,1,1,"理性看待西方“资本主义终结论”（热点辨析）
有道理、有启示但“药方”未必管用
作者：吉志强
时间：2015-05-25

吉志强 

 近来，法国经济学家托马斯·皮凯蒂撰著的《21世纪资本论》一书在全球热销，引发人们对国际金融危机以至当代资本主义的深刻反思"
2015/17-pg6.1_004.txt,0,1,0,
2015/17-pg6.1_005.txt,0,1,1,与此同时，美国的民主制度陷入困境，国际金融危机的影响尚未完全消除，政府遭遇治理危机
2015/17-pg6.1_006.txt,1,1,1,2008年国际金融危机爆发后，美国政府并未真正惩罚华尔街，导致中产阶级不满，引发“占领华尔街”运动
2015/17-pg6.1_007.txt,1,1,1,连一场导致美国多数民众资产锐减的金融危机都不能带来美国政治制度的必要改革，说明美国政治制度的纠错能力正在衰弱
2015/17-pg6.1_008.txt,1,0,0,
2015/17-pg6.1_009.txt,0,1,0,
2015/17-pg6.1_010.txt,1,1,0,
2015/17-pg6.1_011.txt,0,1,0,
2015/17-pg6.1_012.txt,0,1,0,
2015/17-pg6.1_013.txt,1,0,0,
2015/17-pg6.1_014.txt,0,1,0,
2015/17-pg6.1_015.txt,0,1,0,
2015/18-pg6.2_001.txt,0,1,1,"今年一开局，孙彦又成惊弓之鸟：全国7%的经济季度增速，创遭受国际金融危机严重冲击后的最低值；银行业不良资产余额、比例“双升”……本以为银行“晴天送伞、雨天收伞”的习性会复发，被惜贷抽贷殃及“在劫难逃”，孰料经政府牵线搭桥，春节后天津滨海农商银行一笔500万元的贷款不期而至…… 

 过去从未获得银行贷款的王继和，也享受了“幸福来敲门”的惊喜"
2015/18-pg6.2_002.txt,0,1,0,
2015/18-pg6.2_003.txt,1,0,0,
2015/18-pg6.2_004.txt,0,1,0,
2015/18-pg6.2_005.txt,0,1,0,
2015/18-pg6.2_006.txt,0,1,0,
2015/18-pg6.2_007.txt,1,1,1,"（一）把握大趋势 ——新常态是中国经济发展进入新阶段的规律性呈现，是走向更高发展境界的必然历史过程 

 2015年“开局季”，中国经济增长7％——这是6年来中国经济季度增速的低点，也是遭受国际金融危机严重冲击后的最低值"
2015/18-pg6.2_008.txt,0,1,0,
2015/18-pg6.2_009.txt,0,1,2,不过，这种金融风险的积累具有国别特征，即便发生金融危机也可能只是局部性危机，不至于引发全球性金融危机 || 另外，在世界经济区域化发展趋势中，我国处于经济增长颇具潜力的东亚地区，特别是东亚网络生产体系的内在联系并没有因为国际金融危机的冲击而发生实质性变化，这为我国坚持对外开放政策提供了国际空间和分工基础
2015/18-pg6.2_010.txt,1,1,0,
2015/18-pg6.2_012.txt,0,1,0,
2015/18-pg6.2_013.txt,0,1,0,
2015/18-pg6.2_015.txt,0,1,0,
2015/19-pg6.3_001.txt,1,0,0,
2015/19-pg6.3_002.txt,1,1,0,
2015/19-pg6.3_003.txt,0,1,0,
2015/19-pg6.3_004.txt,0,1,0,
2015/19-pg6.3_005.txt,1,1,0,
2015/19-pg6.3_006.txt,0,1,0,
2015/19-pg6.3_007.txt,0,1,0,
2015/19-pg6.3_008.txt,1,1,0,
2015/19-pg6.3_009.txt,1,1,2,中国现代国际关系研究院世界经济研究所所长陈凤英在接受本报记者采访时表示，今年全球收购并购活跃说明2008年国际金融危机对世界经济的影响告一段落，企业家看好未来全球经济发展前景，通过并购来调整产业布局，抢占市场先机 || 法国经济学家张万申表示，法国很多企业拥有优秀的工艺、产品和名牌，正需要发展资金，以应对最近几年金融危机和全球化带来的冲击
2015/19-pg6.3_011.txt,1,1,1,但以期货、期权为代表的场内金融衍生品市场凭借其监管严格、规则简单透明和注重风险管理的优势，成功抵御了国际金融危机的冲击，并成为当前国际金融市场创新发展和国际金融监管改革的主要方向
2015/19-pg6.3_012.txt,0,1,0,
2015/19-pg6.3_014.txt,1,1,0,
2015/19-pg6.3_015.txt,0,1,1,国际货币基金组织近日发布的《世界经济展望》报告指出，国际金融危机对发达经济体和新兴市场经济体潜在增长率的影响在未来几年仍将持续显现，提高潜在产出应成为优先考虑的政策方向
2015/19-pg6.3_016.txt,0,1,0,
2015/19-pg6.3_017.txt,0,1,1,”余斌表示，国际金融危机后，需求侧增速在宏观管理下平稳回落，在结构升级中逐步接近新的均衡水平；供给侧受高增长思维惯性、地方保护主义、银行市场化改革不到位等因素影响，调整速度缓慢，与需求侧之间形成明显缺口，“尤其是重化工业需求收缩力度大，产能过剩严重
2015/20-pg6.4_001.txt,1,1,1,适应性的学习一直是中国央行的传统，这样可以避免导致自生性金融危机爆发的错误，也可以避免利率或汇率波动给经济带来的损失
2015/20-pg6.4_003.txt,0,1,0,
2015/21-pg7.1_001.txt,0,1,1,近年来，受国际金融危机和欧债危机影响，法国工业可谓“元气大伤”，生产企业一度出现倒闭潮，工业和企业竞争力均大幅下滑，首当其冲的是汽车制造、医药、化工和冶金等行业
2015/21-pg7.1_002.txt,0,1,2,"” 

 1997年亚洲金融危机之后，亚洲多数国家就已经意识到国际资本流动可能冲击本国经济，开始从国际和国内两方面着手防范金融风险 || 中国社会科学院世界经济与政治研究所研究员高海红在接受本报记者采访时表示，新兴市场国家外汇储备降低，表明这些国家多年以来形成的经常项目顺差局面发生了改变，这是全球需求萎缩、新兴市场国家经济增速放缓的表现，也是后金融危机时期全球再平衡的结果"
2015/21-pg7.1_003.txt,0,1,0,
2015/21-pg7.1_005.txt,1,1,0,
2015/21-pg7.1_006.txt,0,1,0,
